,Unnamed: 0,number_of_dialog,start_time,end_time,dialog,source,batch_id
1021,1021,1433_1434,"01:41:17,790","01:41:25,130","it. - Guess that means you, big boy. - Fuck you!",Pulp.csv,3380820492
1022,1022,1435,"01:41:25,214","01:41:27,674",- -Shh.,Pulp.csv,3380820492
1023,1023,1436,"01:41:29,468","01:41:34,014","-You wanna do it in here? -No, let's take him back to Russell's old room.",Pulp.csv,3380820492
1024,1024,1437,"01:41:34,098","01:41:36,808",Sounds good to me.,Pulp.csv,3380820492
1025,1025,1440_1441_1445,"01:42:00,750","01:42:34,282","You keep an eye on this 'un.         [RADIO: ""COMANCHE"" BY THE REVELS] - - Yeah!",Pulp.csv,3380820492
1026,1026,1447,"01:42:36,869","01:42:40,038"," Now! Go! Come on, motherfucker!",Pulp.csv,3380820492
1027,1027,1448_1449,"01:42:40,122","01:42:48,046","-Now, motherfucker! Aaah!  - - - Come on! Yeah!",Pulp.csv,3380820492
1028,1028,1451,"01:42:54,261","01:42:57,347",- - Yeah!,Pulp.csv,3380820492
1029,1029,1453,"01:43:04,230","01:43:06,231",-Ohh! -Yeah!,Pulp.csv,3380820492
1030,1030,1454,"01:43:08,651","01:43:12,112",-        - Yeah! Yeah!,Pulp.csv,3380820492
1031,1031,1455,"01:43:13,614","01:43:16,533",Yeee! Yeeee-hah!,Pulp.csv,3380820492
1032,1032,1460_1463,"01:43:37,221","01:44:10,545", Yeah! Come on! Get down there!,Pulp.csv,3380820492
1033,1033,1464,"01:44:13,174","01:44:16,426",Aaah! Do it! Yeah!,Pulp.csv,3380820492
1034,1034,1466,"01:44:33,527","01:44:36,529", Yeah! Yeah!,Pulp.csv,3380820492
1035,1035,1469_1470,"01:44:52,004","01:44:59,135",- Shut the fuck up! -  Fuck him!,Pulp.csv,3380820492
1036,1036,1471,"01:45:01,305","01:45:03,264", Come on!,Pulp.csv,3380820492
1037,1037,1472,"01:45:06,852","01:45:10,313",- -Fuck him. Yeah.,Pulp.csv,3380820492
1038,1038,1474_1476_1479,"01:45:20,407","01:45:43,346","Aaaaah! -Aaaaah! -        You want that gun, don't ya, Zed?",Pulp.csv,3380820492
1039,1039,1480_1481,"01:45:45,015","01:45:49,853",Huh? Go ahead and pick it up.,Pulp.csv,3380820492
1040,1040,1482,"01:45:52,273","01:45:54,566","Go ahead, pick it up.",Pulp.csv,3380820493
1041,1041,1484,"01:45:56,861","01:45:59,362",Come on    Thatta boy!,Pulp.csv,3380820493
1042,1042,1485,"01:46:00,948","01:46:05,034","I want you to pick it up, Zed.",Pulp.csv,3380820493
1043,1043,1487,"01:46:09,290","01:46:12,375","- -Step aside, Butch.",Pulp.csv,3380820493
1044,1044,1489_1490_1491,"01:46:24,597","01:46:36,691","Fuck!  -You okay? - No, man.",Pulp.csv,3380820493
1045,1045,1492,"01:46:36,775","01:46:39,694",I'm pretty fuckin' far from okay.,Pulp.csv,3380820493
1046,1046,1494_1495,"01:46:47,703","01:46:53,833","[LOUD, HIGH-PITCHED SCREAM] - -What now?",Pulp.csv,3380820493
1047,1047,1496,"01:46:56,170","01:46:58,087","""What now""?",Pulp.csv,3380820493
1048,1048,1497_1498,"01:46:59,465","01:47:05,887","Let me tell you what now.  I'm gonna call a couple of hard, pipe-hittin' niggers...",Pulp.csv,3380820493
1049,1049,1499,"01:47:05,971","01:47:08,890",to go to work on the homes here...,Pulp.csv,3380820493
1050,1050,1500,"01:47:08,974","01:47:11,935",with a pair of pliers and a blowtorch.,Pulp.csv,3380820493
1051,1051,1501,"01:47:13,896","01:47:16,606","You hear me talkin', hillbilly boy?",Pulp.csv,3380820493
1052,1052,1502,"01:47:17,858","01:47:20,401",I ain't through with you by a damn sight!,Pulp.csv,3380820493
1053,1053,1503,"01:47:20,486","01:47:23,446",I'm gonna get medieval on your ass.,Pulp.csv,3380820493
1054,1054,1504,"01:47:26,700","01:47:29,619",I meant what now between me and you.,Pulp.csv,3380820493
1055,1055,1505_1506_1507,"01:47:34,708","01:47:46,970","Oh, that ""what now."" -I tell you what now between me and you. - There is no ""me and you"".",Pulp.csv,3380820493
1056,1056,1508,"01:47:48,430","01:47:50,348",Not no more.,Pulp.csv,3380820493
1057,1057,1510,"01:47:53,435","01:47:55,353","So, are we cool?",Pulp.csv,3380820493
1058,1058,1511,"01:47:56,730","01:47:59,023","Yeah, we cool.",Pulp.csv,3380820493
1059,1059,1512,"01:47:59,108","01:48:01,234",- -Two things.,Pulp.csv,3380820493
1060,1060,1513,"01:48:02,987","01:48:05,947",Don't tell nobody about this.,Pulp.csv,3380820494
1061,1061,1514,"01:48:07,408","01:48:11,035","This shit is between me, you...",Pulp.csv,3380820494
1062,1062,1515,"01:48:11,120","01:48:15,581","and Mr. ""Soon-to-be-livin' the-rest-of-his-short-ass- life-in-agonizing-pain""...",Pulp.csv,3380820494
1063,1063,1516,"01:48:15,666","01:48:17,583",rapist here.,Pulp.csv,3380820494
1064,1064,1517,"01:48:18,877","01:48:21,629",It ain't nobody else's business.,Pulp.csv,3380820494
1065,1065,1518_1519,"01:48:21,714","01:48:27,218",Two    You leave town tonight. Right now.,Pulp.csv,3380820494
1066,1066,1520_1521_1522_1523,"01:48:28,470","01:48:38,396","And when you gone, you stay gone, -or you be gone. - You lost all your L.A. privileges. Deal?",Pulp.csv,3380820494
1067,1067,1524_1525,"01:48:40,232","01:48:45,361",Deal. Get your ass outta here.,Pulp.csv,3380820494
1068,1068,1529,"01:49:11,805","01:49:13,723","Oh, shit.",Pulp.csv,3380820494
1069,1069,1533_1534_1535,"01:49:47,257","01:49:57,016","Fabienne!  Fabienne!  Fabienne! Come on, baby.",Pulp.csv,3380820494
1070,1070,1536,"01:49:57,101","01:50:00,478",-Come on. Get your shit. We gotta go right now. -I was so worried.,Pulp.csv,3380820494
1071,1071,1537,"01:50:00,604","01:50:03,981","-What about our bags? -Fuck the bags; if we don't split right now, we'll miss the train.",Pulp.csv,3380820494
1072,1072,1538,"01:50:04,108","01:50:05,983",-I'll be downstairs. -Is everything well?,Pulp.csv,3380820494
1073,1073,1539,"01:50:06,110","01:50:10,029",-Just come on! No talking now! -Are we in danger?,Pulp.csv,3380820494
1074,1074,1541,"01:50:13,534","01:50:15,451","Come on, honey!",Pulp.csv,3380820494
1075,1075,1542,"01:50:17,538","01:50:19,956",Where did you get this motorcycle?,Pulp.csv,3380820494
1076,1076,1543,"01:50:20,040","01:50:24,544","-It's not a motorcycle, baby. It's a chopper. Let's go. -What happened to my Honda?",Pulp.csv,3380820494
1077,1077,1544,"01:50:24,628","01:50:28,381","I'm sorry, baby, I had to crash that Honda. Will you come on now, please?",Pulp.csv,3380820494
1078,1078,1545,"01:50:28,465","01:50:30,925","Come on, let's go, let's go, let's go.",Pulp.csv,3380820494
1079,1079,1546,"01:50:35,472","01:50:38,891","-You're hurt? -No, no, I might've broken my nose. It's no biggie.",Pulp.csv,3380820494
1080,1080,1547_1548,"01:50:38,976","01:50:44,939","Come on. Hop on. Baby, please, we    Honey, we gotta hit the fuckin' road! Get on!",Pulp.csv,3380820495
1081,1081,1549_1550,"01:50:46,608","01:50:51,988","-Oh, baby, I'm sorry. Come here, come here. - I'm sorry. Mmm.",Pulp.csv,3380820495
1082,1082,1551,"01:50:52,114","01:50:56,033","-I'm so sorry. -You were gone so long, I started to think dreadful thoughts.",Pulp.csv,3380820495
1083,1083,1552,"01:50:56,118","01:50:59,036",I didn't mean to worry you. Everything's fine.,Pulp.csv,3380820495
1084,1084,1553,"01:50:59,121","01:51:01,038",-How was your breakfast? -It was good.,Pulp.csv,3380820495
1085,1085,1554,"01:51:01,123","01:51:03,040",Did you get the blueberry pancakes?,Pulp.csv,3380820495
1086,1086,1555,"01:51:03,125","01:51:07,044",They didn't have blueberry; I had to get buttermilk. Are you sure you're okay?,Pulp.csv,3380820495
1087,1087,1556_1557,"01:51:07,129","01:51:13,342","Since I left you, this has been, without a doubt, the single weirdest fuckin' day of my life    I'll tell you all about it.",Pulp.csv,3380820495
1088,1088,1558,"01:51:13,427","01:51:15,219",Gotta go. Come on.,Pulp.csv,3380820495
1089,1089,1559,"01:51:15,304","01:51:18,055","Butch, whose motorcycle is this?",Pulp.csv,3380820495
1090,1090,1560,"01:51:18,182","01:51:20,766","-It's a chopper, baby. -Whose chopper is this?",Pulp.csv,3380820495
1091,1091,1561,"01:51:20,851","01:51:22,768",-Zed's. -Who's Zed?,Pulp.csv,3380820495
1092,1092,1562,"01:51:22,853","01:51:25,396","Zed's dead, baby. Zed's dead.",Pulp.csv,3380820495
1093,1093,1564,"01:51:41,580","01:51:43,873"," Yes, you did, Brett!",Pulp.csv,3380820495
1094,1094,1565,"01:51:43,957","01:51:47,418","You tried to fuck him, and Marsellus Wallace don't liked to be fucked...",Pulp.csv,3380820495
1095,1095,1566_1567,"01:51:47,544","01:51:53,132","-by anybody except Mrs. Wallace. - - Oh, God, please, I don't wanna die. -You read the Bible, Brett?",Pulp.csv,3380820495
1096,1096,1568,"01:51:53,217","01:51:56,636","- Yes! -Well, there's this passage I got memorized.",Pulp.csv,3380820495
1097,1097,1569,"01:51:56,720","01:51:58,888",Sorta fits the occasion.,Pulp.csv,3380820495
1098,1098,1570,"01:51:58,972","01:52:02,266",Ezekiel 25:17.,Pulp.csv,3380820495
1099,1099,1571,"01:52:02,351","01:52:06,646","""The path of the righteous man is beset on all sides...",Pulp.csv,3380820495
1100,1100,1572,"01:52:06,730","01:52:08,648","""by the inequities of the selfish...",Pulp.csv,3380820496
1101,1101,1573_1574_1575_1576,"01:52:08,732","01:52:22,578","-""and the tyranny of evil men. - ""Blessed is he who, in the name of charity and good will, ""shepherds the weak through the valley of darkness, ""for he is truly his brother's keeper...",Pulp.csv,3380820496
1102,1102,1577,"01:52:22,663","01:52:25,373","""and the finder of lost children.",Pulp.csv,3380820496
1103,1103,1578,"01:52:25,457","01:52:29,710","""And I will strike down upon thee with great vengeance...",Pulp.csv,3380820496
1104,1104,1579,"01:52:29,795","01:52:31,963","""and furious anger...",Pulp.csv,3380820496
1105,1105,1580,"01:52:32,047","01:52:36,425","""those who attempt to poison and destroy my brothers.",Pulp.csv,3380820496
1106,1106,1581,"01:52:36,510","01:52:40,346","""And you will know my name is the Lord...",Pulp.csv,3380820496
1107,1107,1582_1585,"01:52:40,430","01:52:54,318","when I lay my vengeance upon thee."" I'm fucked. Oh, fuck. Oh, fuck.",Pulp.csv,3380820496
1108,1108,1586,"01:52:54,444","01:52:57,363","- Is he a friend of yours? -Oh, goddamn. Goddamn.",Pulp.csv,3380820496
1109,1109,1587,"01:52:57,447","01:53:00,324"," Hmm? Oh. Vincent, Marvin.  Marvin, Vincent.",Pulp.csv,3380820496
1110,1110,1588,"01:53:00,450","01:53:03,369",-Better tell him to shut up. He's gettin' on my nerves. -Fuck.  - Marvin...,Pulp.csv,3380820496
1111,1111,1589,"01:53:03,453","01:53:06,622",Marvin. Marvin! I'd knock that shit off if I was you.,Pulp.csv,3380820496
1112,1112,1590,"01:53:06,707","01:53:10,876","- -Die, you motherfuckers! Die!",Pulp.csv,3380820496
1113,1113,1592,"01:53:39,031","01:53:42,450",Why the fuck didn't you tell us somebody was in the bathroom?,Pulp.csv,3380820496
1114,1114,1593,"01:53:42,534","01:53:45,411",Slip your mind? Did you forget that someone was in there...,Pulp.csv,3380820496
1115,1115,1594,"01:53:45,495","01:53:47,371",with a goddamn hand cannon?,Pulp.csv,3380820496
1116,1116,1595,"01:53:47,456","01:53:51,417",You see the size of that gun he fired at us? It was bigger than him.,Pulp.csv,3380820496
1117,1117,1596,"01:53:56,173","01:53:58,883","We should be fuckin' dead, man.",Pulp.csv,3380820496
1118,1118,1597,"01:53:58,967","01:54:00,885",I know. We was lucky.,Pulp.csv,3380820496
1119,1119,1598,"01:54:00,969","01:54:04,055","No, no, no, no. That shit wasn't luck.",Pulp.csv,3380820496
1120,1120,1599,"01:54:04,139","01:54:08,351","-Yeah, maybe. -This was divine intervention.",Pulp.csv,3380820497
1121,1121,1600,"01:54:08,435","01:54:10,353",You know what divine intervention is?,Pulp.csv,3380820497
1122,1122,1601,"01:54:16,234","01:54:18,152",I think so.,Pulp.csv,3380820497
1123,1123,1602,"01:54:18,236","01:54:21,656",That means that God came down from heaven and stopped the bullets.,Pulp.csv,3380820497
1124,1124,1603,"01:54:21,740","01:54:24,158",That's right. That's exactly what it means.,Pulp.csv,3380820497
1125,1125,1604,"01:54:24,242","01:54:27,203",God came down from heaven and stopped these motherfuckin' bullets.,Pulp.csv,3380820497
1126,1126,1605,"01:54:28,455","01:54:30,414","I think it's time for us to leave, Jules.",Pulp.csv,3380820497
1127,1127,1606,"01:54:30,499","01:54:32,875",Don't do that. Don't fuckin' blow this shit off!,Pulp.csv,3380820497
1128,1128,1607,"01:54:32,959","01:54:36,921",-What just happened here was a fuckin' miracle! -Chill. This shit happens.,Pulp.csv,3380820497
1129,1129,1608_1609,"01:54:37,005","01:54:43,260","Wrong! Wrong. This shit doesn't ""just happen."" Do you want to continue this theological discussion in a car...",Pulp.csv,3380820497
1130,1130,1610,"01:54:43,345","01:54:45,805",or in a jailhouse with the cops?,Pulp.csv,3380820497
1131,1131,1611,"01:54:45,889","01:54:48,474","We should be fuckin' dead, my friend!",Pulp.csv,3380820497
1132,1132,1612,"01:54:48,558","01:54:52,770","What happened here was a miracle, and I want you to fucking acknowledge it!",Pulp.csv,3380820497
1133,1133,1613,"01:54:52,854","01:54:57,566","All right, it was a miracle. Can we go now?",Pulp.csv,3380820497
1134,1134,1614,"01:55:04,574","01:55:07,952","Let's go, nigger! Come on! Shit.",Pulp.csv,3380820497
1135,1135,1615,"01:55:09,705","01:55:11,664", You ever seen  that show Cops?,Pulp.csv,3380820497
1136,1136,1616_1617,"01:55:11,748","01:55:18,671","I was watching it one time and there was this cop on, and he was talkin' about this gunfight he had in the hallway with this guy, right?",Pulp.csv,3380820497
1137,1137,1618,"01:55:18,755","01:55:22,174",He just unloaded on this guy and nothin' happened. He didn't hit nothin'.,Pulp.csv,3380820497
1138,1138,1619,"01:55:22,259","01:55:25,177",Okay? It was just him and this guy.,Pulp.csv,3380820497
1139,1139,1620,"01:55:25,262","01:55:28,597","I mean, you know, it's-it's freaky, but it happens.",Pulp.csv,3380820497
1140,1140,1621,"01:55:28,682","01:55:33,602","Look, you wanna play blind man, go walk with the shepherd, but me, my eyes are wide fuckin' open.",Pulp.csv,3380820498
1141,1141,1622,"01:55:33,687","01:55:36,605",-What the fuck does that mean? -It means that's it for me.,Pulp.csv,3380820498
1142,1142,1623,"01:55:36,690","01:55:39,316","From here on in, you can consider my ass retired.",Pulp.csv,3380820498
1143,1143,1624,"01:55:39,443","01:55:41,610",-Jesus Christ. -Don't blaspheme. -Goddamn it.,Pulp.csv,3380820498
1144,1144,1625,"01:55:41,695","01:55:44,739","-I said, don't do that! -Hey you know-- why are  you fuckin' freakin' out on us?",Pulp.csv,3380820498
1145,1145,1626,"01:55:44,823","01:55:47,867","Look, I'm tellin' Marsellus today    I'm through.",Pulp.csv,3380820498
1146,1146,1627,"01:55:47,951","01:55:50,870","-Why don't you tell him at the same time why? -Don't worry, I will.",Pulp.csv,3380820498
1147,1147,1628,"01:55:50,954","01:55:54,957","-And I bet you $10,000 he laughs his ass off. -I don't give a damn if he does.",Pulp.csv,3380820498
1148,1148,1629,"01:55:55,041","01:55:58,127"," Marvin, what do you make of all this?",Pulp.csv,3380820498
1149,1149,1630,"01:55:58,211","01:56:00,629","Man, I don't even have an opinion.",Pulp.csv,3380820498
1150,1150,1631_1632,"01:56:00,714","01:56:06,969",You gotta have an opinion. You think God came down from heaven and stopped    - -Whoa! What the fuck's happenin'?,Pulp.csv,3380820498
1151,1151,1633,"01:56:07,095","01:56:08,971","-Aw, shit, man! -Aw, man!",Pulp.csv,3380820498
1152,1152,1634,"01:56:09,097","01:56:12,016","-Oh, man, I shot Marvin in the face. -Why the fuck'd you do that?",Pulp.csv,3380820498
1153,1153,1635,"01:56:12,100","01:56:13,976",I didn't mean it. It was an accident.,Pulp.csv,3380820498
1154,1154,1636,"01:56:14,102","01:56:17,021","-Man, I seen some crazy-ass shit in my time, but this    -Chill out, man!",Pulp.csv,3380820498
1155,1155,1637,"01:56:17,105","01:56:20,024",It was an accident. We probably went over a bump or somethin'.,Pulp.csv,3380820498
1156,1156,1638,"01:56:20,108","01:56:22,026",The car ain't hit no motherfuckin' bump.,Pulp.csv,3380820498
1157,1157,1639,"01:56:22,110","01:56:25,404",I didn't mean to shoot the son of a bitch. The gun went off.,Pulp.csv,3380820498
1158,1158,1640,"01:56:25,489","01:56:28,866",Look at this fuckin' mess! We're on a city street in broad daylight here!,Pulp.csv,3380820498
1159,1159,1641,"01:56:28,992","01:56:31,911","-I don't believe it! -Well, believe it now, motherfucker!",Pulp.csv,3380820498
1160,1160,1642,"01:56:31,995","01:56:35,414",We gotta get this car off the road. Cops notice shit like a car drenched in blood.,Pulp.csv,3380820499
1161,1161,1643,"01:56:35,540","01:56:38,459","-Just take it to a friendly place, that's all! -This is the Valley, Vincent.",Pulp.csv,3380820499
1162,1162,1644,"01:56:38,543","01:56:40,920",Marsellus ain't got no friendly places in the Valley.,Pulp.csv,3380820499
1163,1163,1645,"01:56:41,046","01:56:43,923","-Well, Jules, this ain't my fuckin' town, man! -Shit!",Pulp.csv,3380820499
1164,1164,1646,"01:56:44,049","01:56:46,926",What you doing? I'm calling my partner in Toluca Lake.,Pulp.csv,3380820499
1165,1165,1647,"01:56:47,052","01:56:50,596","-Where's Toluca Lake? -Over the hill here, by Burbank Studios.",Pulp.csv,3380820499
1166,1166,1648_1649,"01:56:50,680","01:56:56,602","If Jimmie's ass ain't home, I don't know what the fuck we gonna do, 'cause I ain't got no other partners in 818.",Pulp.csv,3380820499
1167,1167,1650,"01:56:56,686","01:56:59,605","Jimmie, how you doin', man? It's Jules. Just listen up, man.",Pulp.csv,3380820499
1168,1168,1651,"01:56:59,689","01:57:03,609","Me and my homeboy are in a car, and we gotta get it off the road, pronto.",Pulp.csv,3380820499
1169,1169,1652,"01:57:03,693","01:57:05,861",I need to use your garage for a couple hours.,Pulp.csv,3380820499
1170,1170,1653,"01:57:07,364","01:57:10,282", We gotta be real fuckin'  delicate with this Jimmie situation.,Pulp.csv,3380820499
1171,1171,1654,"01:57:10,367","01:57:13,953",He's one remark away from kickin' our asses out the door.,Pulp.csv,3380820499
1172,1172,1655_1656,"01:57:14,079","01:57:20,000","- If he does, what do we do? -Well, we ain't leavin' 'til we make a couple calls, but I don't want it to reach that pitch    Jimmie's a friend.",Pulp.csv,3380820499
1173,1173,1657,"01:57:20,085","01:57:23,003",You don't come into your friend's house and start tellin' him what's what.,Pulp.csv,3380820499
